ticker,session_date,strategy,signal_time,signal_bar_start,entry_time,entry_bar_start,entry_open,entry_fill,stop_price,target_price,risk_per_share,exit_time,exit_bar_start,raw_exit_price,exit_fill,profit,net_r,exit_type,holding_minutes,opening_gap_pct,fallback_reason,same_bar_ambiguity,entry_bar_index,exit_bar_index,status,rejection_reason
CSCO,2025-03-25,baseline_a,2025-03-25T15:10:00+00:00,2025-03-25T15:05:00+00:00,2025-03-25T15:10:00+00:00,2025-03-25T15:10:00+00:00,61.08,61.11053999999999,60.96946495,61.322152574999976,0.14107504999999065,2025-03-25T15:40:00+00:00,2025-03-25T15:35:00+00:00,60.96946495,60.93898021752501,-0.17155978247498638,-1.216088758961969,stop,30.0,-0.05287786616752457,,False,20,25,executed,
CSCO,2025-03-26,baseline_a,2025-03-26T14:00:00+00:00,2025-03-26T13:55:00+00:00,2025-03-26T14:00:00+00:00,2025-03-26T14:00:00+00:00,61.545,61.5757725,61.50423,61.68308625,0.07154249999999962,2025-03-26T14:05:00+00:00,2025-03-26T14:00:00+00:00,61.50423,61.473477885,-0.10229461499999815,-1.429844008805936,stop,5.0,-0.04773046326626115,,False,6,6,executed,
CSCO,2025-03-27,baseline_a,2025-03-27T15:20:00+00:00,2025-03-27T15:15:00+00:00,2025-03-27T15:20:00+00:00,2025-03-27T15:20:00+00:00,61.83,61.86091499999999,61.74408,62.03616749999998,0.1168349999999947,2025-03-27T15:35:00+00:00,2025-03-27T15:30:00+00:00,61.74408,61.71320796,-0.14770703999999313,-1.264236230581588,stop,15.0,-0.03462798315395412,,False,22,24,executed,
CSCO,2025-03-31,baseline_a,2025-03-31T14:40:00+00:00,2025-03-31T14:35:00+00:00,2025-03-31T14:40:00+00:00,2025-03-31T14:40:00+00:00,61.3,61.33064999999999,61.1793475,61.557603749999984,0.1513024999999928,2025-03-31T15:35:00+00:00,2025-03-31T15:30:00+00:00,61.1793475,61.148757826250005,-0.18189217374998634,-1.2021756002048545,stop,55.0,-0.054281703322414554,,False,14,24,executed,
GOOG,2025-03-03,baseline_a,2025-03-03T15:25:00+00:00,2025-03-03T15:20:00+00:00,2025-03-03T15:25:00+00:00,2025-03-03T15:25:00+00:00,172.21,172.296105,171.56390000000002,173.3944125,0.7322049999999933,2025-03-03T16:45:00+00:00,2025-03-03T16:40:00+00:00,171.56390000000002,171.47811805000003,-0.8179869499999768,-1.1171556463012193,stop,80.0,0.008651724538381193,,False,11,26,executed,
GOOG,2025-03-06,baseline_a,2025-03-06T15:20:00+00:00,2025-03-06T15:15:00+00:00,2025-03-06T15:20:00+00:00,2025-03-06T15:20:00+00:00,175.711,175.7988555,174.94214,177.08392875,0.8567155000000071,2025-03-06T16:55:00+00:00,2025-03-06T16:50:00+00:00,174.94214,174.85466893,-0.9441865699999994,-1.1021004872679339,stop,95.0,0.0018580884914643663,,False,10,28,executed,
GOOG,2025-03-10,baseline_a,2025-03-10T15:10:00+00:00,2025-03-10T15:05:00+00:00,2025-03-10T15:10:00+00:00,2025-03-10T15:10:00+00:00,167.21,167.29360499999999,165.78700154999999,169.55351017499999,1.50660345,2025-03-10T19:45:00+00:00,2025-03-10T19:40:00+00:00,167.15,167.066425,-0.22717999999997573,-0.15078951266172644,time,275.0,-0.011264661479502948,,False,20,74,executed,
GOOG,2025-03-11,baseline_a,2025-03-11T15:20:00+00:00,2025-03-11T15:15:00+00:00,2025-03-11T15:20:00+00:00,2025-03-11T15:20:00+00:00,166.81,166.893405,166.60659,167.3236275,0.28681499999999005,2025-03-11T15:25:00+00:00,2025-03-11T15:20:00+00:00,166.60659,166.52328670500003,-0.37011829499996907,-1.2904426023742896,stop,5.0,-0.0308326559052375,,False,22,22,executed,
GOOG,2025-03-12,baseline_a,2025-03-12T14:45:00+00:00,2025-03-12T14:40:00+00:00,2025-03-12T14:45:00+00:00,2025-03-12T14:45:00+00:00,167.38,167.46368999999999,167.0163,168.13477499999996,0.4473899999999844,2025-03-12T15:00:00+00:00,2025-03-12T14:55:00+00:00,167.0163,166.93279185,-0.5308981499999845,-1.1866562730503656,stop,15.0,-0.021832539774706717,,False,15,17,executed,
GOOG,2025-03-13,baseline_a,2025-03-13T14:45:00+00:00,2025-03-13T14:40:00+00:00,2025-03-13T14:45:00+00:00,2025-03-13T14:45:00+00:00,166.15,166.23307499999999,165.756915,166.94731499999997,0.47615999999999303,2025-03-13T14:55:00+00:00,2025-03-13T14:50:00+00:00,166.94731499999997,166.8638413425,0.6307663425000101,1.3246940996724195,target,10.0,-0.024793868307978226,,False,15,16,executed,
GOOG,2025-03-14,baseline_a,2025-03-14T14:55:00+00:00,2025-03-14T14:50:00+00:00,2025-03-14T14:55:00+00:00,2025-03-14T14:55:00+00:00,165.7,165.78284999999997,165.49714500000002,166.2114074999999,0.28570499999995036,2025-03-14T15:05:00+00:00,2025-03-14T15:00:00+00:00,166.2114074999999,166.1283017962499,0.3454517962499324,1.2091205832939305,target,10.0,-0.04009406572988039,,False,17,18,executed,
GOOG,2025-03-18,baseline_a,2025-03-18T15:00:00+00:00,2025-03-18T14:55:00+00:00,2025-03-18T15:00:00+00:00,2025-03-18T15:00:00+00:00,160.31,160.390155,160.0198225,160.94565374999996,0.3703324999999893,2025-03-18T15:05:00+00:00,2025-03-18T15:00:00+00:00,160.0198225,159.93981258875002,-0.4503424112499772,-1.2160488513700263,stop,5.0,-0.03634885611427239,,False,18,18,executed,
GOOG,2025-03-19,baseline_a,2025-03-19T14:05:00+00:00,2025-03-19T14:00:00+00:00,2025-03-19T14:05:00+00:00,2025-03-19T14:05:00+00:00,164.5,164.58225,164.087755,165.32399249999997,0.4944950000000006,2025-03-19T14:15:00+00:00,2025-03-19T14:10:00+00:00,164.087755,164.0057111225,-0.5765388774999849,-1.1659144733515692,stop,10.0,-0.0482232028800372,,False,7,8,executed,
GOOG,2025-03-20,baseline_a,2025-03-20T14:30:00+00:00,2025-03-20T14:25:00+00:00,2025-03-20T14:30:00+00:00,2025-03-20T14:30:00+00:00,166.525,166.6082625,166.186735,167.24055375,0.4215274999999963,2025-03-20T15:05:00+00:00,2025-03-20T15:00:00+00:00,166.186735,166.1036416325,-0.5046208674999946,-1.1971244284180724,stop,35.0,-0.048745790268261584,,False,12,18,executed,
GOOG,2025-03-24,baseline_a,2025-03-24T14:35:00+00:00,2025-03-24T14:30:00+00:00,2025-03-24T14:35:00+00:00,2025-03-24T14:35:00+00:00,169.63,169.714815,169.46017999999998,170.0967675,0.2546350000000075,2025-03-24T14:40:00+00:00,2025-03-24T14:35:00+00:00,169.46017999999998,169.37544991,-0.33936509000000115,-1.3327511536119983,stop,5.0,-0.017535710138195392,,False,13,13,executed,
GOOG,2025-03-25,baseline_a,2025-03-25T14:20:00+00:00,2025-03-25T14:15:00+00:00,2025-03-25T14:20:00+00:00,2025-03-25T14:20:00+00:00,171.77,171.855885,171.5641123,172.29354404999998,0.29177269999999567,2025-03-25T14:30:00+00:00,2025-03-25T14:25:00+00:00,171.5641123,171.47833024385002,-0.37755475614997636,-1.294003024100548,stop,10.0,-0.006038787597259274,,False,10,11,executed,
GOOG,2025-03-26,baseline_a,2025-03-26T15:00:00+00:00,2025-03-26T14:55:00+00:00,2025-03-26T15:00:00+00:00,2025-03-26T15:00:00+00:00,170.41,170.495205,170.074795,171.12582,0.42041000000000395,2025-03-26T15:55:00+00:00,2025-03-26T15:50:00+00:00,170.074795,169.9897576025,-0.5054473975000064,-1.2022725375228984,stop,55.0,-0.0054000696783184695,,False,18,28,executed,
GOOG,2025-03-27,baseline_a,2025-03-27T14:35:00+00:00,2025-03-27T14:30:00+00:00,2025-03-27T14:35:00+00:00,2025-03-27T14:35:00+00:00,166.32,166.40315999999999,166.096835,166.86264749999998,0.30632499999998686,2025-03-27T14:40:00+00:00,2025-03-27T14:35:00+00:00,166.096835,166.01378658250002,-0.3893734174999679,-1.2711121113196266,stop,5.0,-0.032110091743119275,,False,13,13,executed,
GOOG,2025-03-31,baseline_a,2025-03-31T14:30:00+00:00,2025-03-31T14:25:00+00:00,2025-03-31T14:30:00+00:00,2025-03-31T14:30:00+00:00,153.14,153.21657,152.95343,153.61127999999997,0.2631399999999928,2025-03-31T14:35:00+00:00,2025-03-31T14:30:00+00:00,153.61127999999997,153.53447435999996,0.3179043599999716,1.2081187200728898,target,5.0,-0.10114969225409352,,False,12,12,executed,
GOOGL,2025-03-03,baseline_a,2025-03-03T15:25:00+00:00,2025-03-03T15:20:00+00:00,2025-03-03T15:25:00+00:00,2025-03-03T15:25:00+00:00,170.43,170.51521499999998,169.8247775,171.55087124999994,0.6904374999999732,2025-03-03T16:45:00+00:00,2025-03-03T16:40:00+00:00,169.8247775,169.73986511125003,-0.7753498887499575,-1.1229834543314747,stop,80.0,0.009660559079163791,,False,11,26,executed,
GOOGL,2025-03-05,baseline_a,2025-03-05T16:30:00+00:00,2025-03-05T16:25:00+00:00,2025-03-05T16:30:00+00:00,2025-03-05T16:30:00+00:00,169.91,169.99495499999998,169.40503750000002,170.8798312499999,0.5899174999999559,2025-03-05T16:35:00+00:00,2025-03-05T16:30:00+00:00,169.40503750000002,169.32033498125003,-0.6746200187499483,-1.1435836684790648,stop,5.0,0.0014094432699084396,,False,24,24,executed,
GOOGL,2025-03-06,baseline_a,2025-03-06T15:20:00+00:00,2025-03-06T15:15:00+00:00,2025-03-06T15:20:00+00:00,2025-03-06T15:20:00+00:00,173.85,173.93692499999997,173.0930808,175.20269129999994,0.8438441999999782,2025-03-06T16:55:00+00:00,2025-03-06T16:50:00+00:00,173.0930808,173.00653425960002,-0.9303907403999574,-1.1025622270082338,stop,95.0,0.0014681700728212356,,False,10,28,executed,
GOOGL,2025-03-10,baseline_a,2025-03-10T15:10:00+00:00,2025-03-10T15:05:00+00:00,2025-03-10T15:10:00+00:00,2025-03-10T15:10:00+00:00,165.34,165.42266999999998,163.97732,167.59069499999998,1.4453499999999906,2025-03-10T19:45:00+00:00,2025-03-10T19:40:00+00:00,165.3,165.21735,-0.20531999999997197,-0.14205555747740914,time,275.0,-0.01133427296217998,,False,20,74,executed,
GOOGL,2025-03-11,baseline_a,2025-03-11T15:20:00+00:00,2025-03-11T15:15:00+00:00,2025-03-11T15:20:00+00:00,2025-03-11T15:20:00+00:00,164.9,164.98245,164.67755,165.4398,0.3049000000000035,2025-03-11T15:25:00+00:00,2025-03-11T15:20:00+00:00,164.67755,164.595211225,-0.38723877499998594,-1.2700517382747836,stop,5.0,-0.0310664787408973,,False,22,22,executed,
GOOGL,2025-03-12,baseline_a,2025-03-12T14:45:00+00:00,2025-03-12T14:40:00+00:00,2025-03-12T14:45:00+00:00,2025-03-12T14:45:00+00:00,165.42,165.50270999999998,165.02729000000002,166.2158399999999,0.4754199999999571,2025-03-12T15:00:00+00:00,2025-03-12T14:55:00+00:00,165.02729000000002,164.94477635500004,-0.5579336449999346,-1.173559473728461,stop,15.0,-0.02172891707775422,,False,15,17,executed,
GOOGL,2025-03-13,baseline_a,2025-03-13T14:45:00+00:00,2025-03-13T14:40:00+00:00,2025-03-13T14:45:00+00:00,2025-03-13T14:45:00+00:00,164.19,164.27209499999998,163.7679025,165.02838374999996,0.5041924999999878,2025-03-13T15:15:00+00:00,2025-03-13T15:10:00+00:00,163.7679025,163.68601854875,-0.5860764512499657,-1.1624061271240247,stop,30.0,-0.024841437632135248,,False,15,20,executed,
GOOGL,2025-03-14,baseline_a,2025-03-14T14:55:00+00:00,2025-03-14T14:50:00+00:00,2025-03-14T14:55:00+00:00,2025-03-14T14:55:00+00:00,163.655,163.7368275,163.41318,164.22229875,0.32364749999999276,2025-03-14T15:05:00+00:00,2025-03-14T15:00:00+00:00,164.22229875,164.140187600625,0.40336010062500804,1.2462945044377511,target,10.0,-0.04116748884190739,,False,17,18,executed,
GOOGL,2025-03-18,baseline_a,2025-03-18T15:00:00+00:00,2025-03-18T14:55:00+00:00,2025-03-18T15:00:00+00:00,2025-03-18T15:00:00+00:00,158.245,158.3241225,157.9208775,158.92899,0.4032449999999983,2025-03-18T15:05:00+00:00,2025-03-18T15:00:00+00:00,157.9208775,157.84191706125,-0.4822054387499861,-1.1958125674217612,stop,5.0,-0.038789053323936985,,False,18,18,executed,
GOOGL,2025-03-19,baseline_a,2025-03-19T14:05:00+00:00,2025-03-19T14:00:00+00:00,2025-03-19T14:05:00+00:00,2025-03-19T14:05:00+00:00,162.395,162.4761975,161.96880000000002,163.23729375,0.5073974999999962,2025-03-19T14:15:00+00:00,2025-03-19T14:10:00+00:00,161.96880000000002,161.88781560000004,-0.5883818999999733,-1.159607408392784,stop,10.0,-0.05003523608174777,,False,7,8,executed,
GOOGL,2025-03-20,baseline_a,2025-03-20T14:30:00+00:00,2025-03-20T14:25:00+00:00,2025-03-20T14:30:00+00:00,2025-03-20T14:30:00+00:00,164.37,164.452185,164.017825,165.103725,0.4343599999999981,2025-03-20T15:00:00+00:00,2025-03-20T14:55:00+00:00,164.017825,163.9358160875,-0.5163689124999848,-1.188804016253769,stop,30.0,-0.05056377730796344,,False,12,17,executed,
GOOGL,2025-03-24,baseline_a,2025-03-24T14:35:00+00:00,2025-03-24T14:30:00+00:00,2025-03-24T14:35:00+00:00,2025-03-24T14:35:00+00:00,167.39,167.47369499999996,167.2063,167.8747874999999,0.26739499999996497,2025-03-24T14:40:00+00:00,2025-03-24T14:35:00+00:00,167.2063,167.12269685,-0.3509981499999526,-1.3126578657042898,stop,5.0,-0.018968757340850306,,False,13,13,executed,
GOOGL,2025-03-25,baseline_a,2025-03-25T14:20:00+00:00,2025-03-25T14:15:00+00:00,2025-03-25T14:20:00+00:00,2025-03-25T14:20:00+00:00,169.54,169.62476999999998,169.30523,170.10407999999995,0.3195399999999893,2025-03-25T14:30:00+00:00,2025-03-25T14:25:00+00:00,169.30523,169.220577385,-0.40419261499997106,-1.2649202447267467,stop,10.0,-0.007634484378670492,,False,10,11,executed,
GOOGL,2025-03-26,baseline_a,2025-03-26T14:00:00+00:00,2025-03-26T13:55:00+00:00,2025-03-26T14:00:00+00:00,2025-03-26T14:00:00+00:00,167.79,167.87389499999998,167.4961,168.44058749999994,0.37779499999996347,2025-03-26T14:05:00+00:00,2025-03-26T14:00:00+00:00,168.44058749999994,168.35636720624996,0.4824722062499802,1.2770740911076823,target,5.0,-0.007517030772844733,,False,6,6,executed,
